date,AAPL
2014-05-08,78.15952831737886
2014-05-09,77.83419039401828
2014-05-12,78.80289319953012
2014-05-13,78.9265149640757
2014-05-14,78.9411368932155
2014-05-15,78.26985741907009
2014-05-16,79.42498982111438
2014-05-19,80.3661103512034
2014-05-20,80.38206154662863
2014-05-21,80.59474415229845
2014-05-22,80.72235371570036
2014-05-23,81.63423038750979
2014-05-27,83.16288661576172
2014-05-28,82.94754547752102
2014-05-29,84.45892124406228
2014-05-30,84.14255586812841
2014-06-02,83.56432503396353
2014-06-03,84.74604276171655
2014-06-04,85.71374861751431
2014-06-05,86.05005298772974
2014-06-06,85.81344358892204
2014-06-09,87.18657566177792
2014-06-10,87.69834318167095
2014-06-11,87.3354534857468
2014-06-12,85.87458983805213
2014-06-13,84.93479857424855
2014-06-16,85.79084606206962
2014-06-17,85.67918769409295
2014-06-18,85.77223633407354
2014-06-19,85.47448068613575
2014-06-20,84.59051860632049
2014-06-23,84.51607969433606
2014-06-24,84.00431217444302
2014-06-25,84.07875108642745
2014-06-26,84.58121374232246
2014-06-27,85.58613905411241
2014-06-30,86.47010113392767
2014-07-01,87.01908810981291
2014-07-02,86.98186865382071
2014-07-03,87.49363617371374
2014-07-07,89.29691881653686
2014-07-08,88.72187822145702
2014-07-09,88.75909767744926
2014-07-10,88.4287750055183
2014-07-11,88.60091498948229
2014-07-14,89.74541326124313
2014-07-15,88.69396362946286
2014-07-16,88.19150097356787
2014-07-17,86.61888590925655
2014-07-18,87.86583073363596
2014-07-21,87.40896191133145
2014-07-22,88.13567178957955
2014-07-23,90.4339731970992
2014-07-24,90.28509537313032
2014-07-25,90.88153715540571
2014-07-28,92.13676330874331
2014-07-29,91.5412520128678
2014-07-30,91.32724014091251
2014-07-31,88.95449982140842
2014-08-01,89.44765761330534
2014-08-04,88.94519495741038
2014-08-05,88.50786634950177
2014-08-06,88.35898852553288
2014-08-07,88.34968366153483
2014-08-08,88.59281361233921
2014-08-11,89.76170760659109
2014-08-12,89.74300530268307
2014-08-13,90.93060160084299
2014-08-14,91.17373155164742
2014-08-15,91.62258684544013
2014-08-18,92.72602277601385
2014-08-19,94.00713059371395
2014-08-20,94.04453520153002
2014-08-21,94.05388635348405
2014-08-22,94.74587159808115
2014-08-25,94.95159694106951
2014-08-26,94.34283694886312
2014-08-27,95.50331490635638
2014-08-28,95.61552872980455
2014-08-29,95.84930752865496
2014-09-02,96.59739968497615
2014-09-03,92.52029743302558
2014-09-04,91.75350297279631
2014-09-05,92.5483508888876
2014-09-08,91.97793061969269
2014-09-09,91.63193799739412
2014-09-10,94.44663473555269
2014-09-11,94.84873426957529
2014-09-12,95.06381076451768
2014-09-15,95.03575730865565
2014-09-16,94.31571860819643
2014-09-17,94.98900154888555
2014-09-18,95.18537573991988
2014-09-19,94.40923012773659
2014-09-22,94.50274164727678
2014-09-23,95.98022365601116
2014-09-24,95.1479711321038
2014-09-25,91.51972417394596
2014-09-26,94.21285593670228
2014-09-29,93.61438221164534
2014-09-30,94.21285593670228
2014-10-01,92.7447250799219
2014-10-02,93.41800802061104
2014-10-03,93.1561757658986
2014-10-06,93.1561757658986
2014-10-07,92.34262554589928
2014-10-08,94.25961169647238
2014-10-09,94.46533703946068
2014-10-10,94.19415363279428
2014-10-13,93.33384765302489
2014-10-14,92.34262554589928
2014-10-15,91.21113615946345
2014-10-16,90.01418870934951
2014-10-17,91.33270113486564
2014-10-20,93.2870918932548
2014-10-21,95.82125407279293
2014-10-22,96.30751397440169
2014-10-23,98.02812593394049
2014-10-24,98.39282086014704
2014-10-27,98.28995818865288
2014-10-28,99.81419595715737
2014-10-29,100.37526507439829
2014-10-30,100.03862360405373
2014-10-31,100.99244110336326
2014-11-03,102.30160237692543
2014-11-04,101.55351022060415
2014-11-05,101.79664017140855
2014-11-06,102.086525881983
2014-11-07,102.37766500823341
2014-11-10,102.20861648331379
2014-11-11,103.02568435375841
2014-11-12,104.48137998501022
2014-11-13,105.95585878569756
2014-11-14,107.23311430731206
2014-11-17,107.05467419767471
2014-11-18,108.44462873590228
2014-11-19,107.693301958482
2014-11-20,109.23352185219362
2014-11-21,109.38378720767768
2014-11-24,111.4076737143536
2014-11-25,110.44503628078384
2014-11-26,111.75985814126936
2014-11-28,111.69411704824509
2014-12-01,108.06896534719215
2014-12-02,107.65573561961098
2014-12-03,108.876641632919
2014-12-04,108.4634119053378
2014-12-05,108.00322425416788
2014-12-08,105.56141222755191
2014-12-09,107.17676479900557
2014-12-10,105.138790915253
2014-12-11,104.82886861956713
2014-12-12,103.05385910791166
2014-12-15,101.64042560788971
2014-12-16,100.25047106966215
2014-12-17,102.75332839694352
2014-12-18,105.79620184549576
2014-12-19,104.97913397505116
2014-12-22,106.0685578023106
2014-12-23,105.69289441360044
2014-12-24,105.19514042355951
2014-12-26,107.05467419767471
2014-12-29,106.97954151993272
2014-12-30,105.67411124416495
2014-12-31,103.66431211456565
2015-01-02,102.67819571920151
2015-01-05,99.78558762613336
2015-01-06,99.79497921085111
2015-01-07,101.19432533379644
2015-01-08,105.08244140694643
2015-01-09,105.19514042355951
2015-01-12,102.60306304145948
2015-01-13,103.5140467590816
2015-01-14,103.11960020093592
2015-01-15,100.32090795504531
2015-01-16,99.54140642347177
2015-01-20,102.10530905141852
2015-01-21,102.88481058299207
2015-01-22,105.56141222755191
2015-01-23,106.10612414118162
2015-01-26,106.21882315779465
2015-01-27,102.4997556095642
2015-01-28,108.29436338041825
2015-01-29,111.66594229409183
2015-01-30,110.03180655320268
2015-02-02,111.4123695067125
2015-02-03,111.43115267614799
2015-02-04,112.28578688546358
2015-02-05,113.08407158647265
2015-02-06,112.13180451708513
2015-02-09,112.87664707630907
2015-02-10,115.04517604620136
2015-02-11,117.74169467832836
2015-02-12,119.23137979677614
2015-02-13,119.81593977996452
2015-02-17,120.52306879188593
2015-02-18,121.35748102595319
2015-02-19,121.10762877507428
2015-02-20,122.09289519835148
2015-02-23,125.39754478073088
2015-02-24,124.6149886742045
2015-02-25,121.42819392714532
2015-02-26,122.96030678630841
2015-02-27,121.11705716189994
2015-03-02,121.71104553191392
2015-03-03,121.96561197620562
2015-03-04,121.19248425650486
2015-03-05,119.18423786264805
2015-03-06,119.36337721233481
2015-03-09,119.87251010091822
2015-03-10,117.39284436578043
2015-03-11,115.25260055636498
2015-03-12,117.33627404482678
2015-03-13,116.52543277782353
2015-03-16,117.80769338610772
2015-03-17,119.77822623266205
2015-03-18,121.12648554872551
2015-03-19,120.20721783322772
2015-03-20,118.7033901345415
2015-03-23,119.93850880869756
2015-03-24,119.44823269376538
2015-03-25,116.32743665448551
2015-03-26,117.13827792148876
2015-03-27,116.20486762575248
2015-03-30,119.14652431534556
2015-03-31,117.31741727117551
2015-04-01,117.14770630831435
2015-04-02,118.15654369865558
2015-04-06,120.0705062242562
2015-04-07,118.8071023896233
2015-04-08,118.42053852977293
2015-04-09,119.32566366503237
2015-04-10,119.83479655361576
2015-04-13,119.59908688297527
2015-04-14,119.08052560756624
2015-04-15,119.53308817519594
2015-04-16,118.9579565788332
2015-04-17,117.61912564959532
2015-04-20,120.30621589489668
2015-04-21,119.65565720392898
2015-04-22,121.26791135110982
2015-04-23,122.25789196779978
2015-04-24,122.83302356416254
2015-04-27,125.06755124183422
2015-04-28,123.09701839527989
2015-04-29,121.28676812476105
2015-04-30,117.99626112262008
2015-05-01,121.57904811635521
2015-05-04,121.34333844571476
2015-05-05,118.60910626628531
2015-05-06,117.86426370706141
2015-05-07,118.59024949263409
2015-05-08,120.82458598315468
2015-05-11,119.59380740786793
2015-05-12,119.16303490651752
2015-05-13,119.30031405529951
2015-05-14,122.08376714094813
2015-05-15,121.9133516459084
2015-05-18,123.2577405512217
2015-05-19,123.1441302211952
2015-05-20,123.134662693693
2015-05-21,124.3938438514864
2015-05-22,125.48260951424012
2015-05-26,122.71809148359593
2015-05-27,125.01396690288091
2015-05-28,124.76307742407243
2015-05-29,123.34294829874152
2015-06-01,123.58437025004778
2015-06-02,123.03998741867096
2015-06-03,123.19146785870623
2015-06-04,122.47193576853859
2015-06-05,121.79974131588196
2015-06-08,120.99500147819441
2015-06-09,120.63523543311058
2015-06-10,122.01749444843271
2015-06-11,121.7429361508687
2015-06-12,120.39854724555543
2015-06-15,120.16185905800027
2015-06-16,120.80565092815027
2015-06-17,120.52162510308409
2015-06-18,121.07074169821207
2015-06-19,119.85889817792969
2015-06-22,120.81511845565252
2015-06-23,120.26600186052454
2015-06-24,121.2884948307628
2015-06-25,120.71097565312824
2015-06-26,120.00091109046276
2015-06-29,117.899119984973
2015-06-30,118.74646369642043
2015-07-01,119.85889817792969
2015-07-02,119.70741773789436
2015-07-06,119.29084652779731
2015-07-07,118.99735317522892
2015-07-08,116.0434845945406
2015-07-09,113.67660271898909
2015-07-10,116.71567904719723
2015-07-13,118.96895059272232
2015-07-14,118.92161295521127
2015-07-15,120.0671837829782
2015-07-16,121.66719593085104
2015-07-17,122.71809148359593
2015-07-20,125.03763572163643
2015-07-21,123.7879220913452
2015-07-22,118.55237938262523
2015-07-23,118.495574217612
2015-07-24,117.87071740246635
2015-07-27,116.23283514458471
2015-07-28,116.8103543222193
2015-07-29,116.44112074963327
2015-07-30,115.85413404449648
2015-07-31,114.84110860176042
2015-08-03,112.1333957361295
2015-08-04,108.53573528529114
2015-08-05,109.2552673754588
2015-08-06,109.49195556301396
2015-08-07,109.86285682827562
2015-08-10,113.85717814647816
2015-08-11,107.9322681911444
2015-08-12,109.59656874039543
2015-08-13,109.51097614071968
2015-08-14,110.28130953780159
2015-08-17,111.42254420014518
2015-08-18,110.79486513585621
2015-08-19,109.3778320967796
2015-08-20,107.13340392750388
2015-08-21,100.58081490788116
2015-08-24,98.07009865072528
2015-08-25,98.65973655960278
2015-08-26,104.31835842705635
2015-08-27,107.3901817265312
2015-08-28,107.74206241408714
2015-08-31,107.2380171048854
2015-09-01,102.44483152304231
2015-09-02,106.83858497306512
2015-09-03,104.96505806905107
2015-09-04,103.91892629523613
2015-09-08,106.81005410650654
2015-09-09,104.75583171428808
2015-09-10,107.05732161668098
2015-09-11,108.61700898855057
2015-09-14,109.6631407623655
2015-09-15,110.5856387810932
2015-09-16,110.70927253618044
2015-09-17,108.34121061181752
2015-09-18,107.89422703573294
2015-09-21,109.56803787383686
2015-09-22,107.84667559146864
2015-09-23,108.72162216593205
2015-09-24,109.3683218079267
2015-09-25,109.0925234311937
2015-09-28,106.93368786159377
2015-09-29,103.719210229326
2015-09-30,104.56562593723083
2015-10-01,104.21374524967487
2015-10-02,104.97456835790392
2015-10-05,105.35497991201844
2015-10-06,105.85902522122022
2015-10-07,105.35497991201844
2015-10-08,104.13766293885195
2015-10-09,106.62935861830215
2015-10-12,106.13482359795324
2015-10-13,106.31551908615766
2015-10-14,104.81289344740526
2015-10-15,106.38209110812772
2015-10-16,105.60224742219292
2015-10-19,106.25845735304048
2015-10-20,108.19855627902456
2015-10-21,108.1890459901717
2015-10-22,109.84383625056992
2015-10-23,113.24851965989492
2015-10-26,109.6346098958069
2015-10-27,108.94035880954789
2015-10-28,113.42921514809929
2015-10-29,114.62751154356009
2015-10-30,113.64795179171516
2015-11-02,115.24568031899621
2015-11-03,116.56761046954416
2015-11-04,116.02552400493096
2015-11-05,115.49294782917065
2015-11-06,115.6266644409477
2015-11-09,115.15865629972794
2015-11-10,111.5292054086359
2015-11-11,110.89882709597256
2015-11-12,110.52633082030785
2015-11-13,107.29802976454704
2015-11-16,109.05067249748228
2015-11-17,108.58743994954024
2015-11-18,112.02586710952221
2015-11-19,113.44899390629247
2015-11-20,113.94565560717876
2015-11-23,112.46522169107544
2015-11-24,113.54450577184751
2015-11-25,112.73265491462958
2015-11-27,112.52252881040846
2015-11-30,112.99053695162821
2015-12-01,112.07362304229972
2015-12-02,111.06119726741615
2015-12-03,110.02966911942156
2015-12-04,113.68777357018013
2015-12-07,112.97143457851723
2015-12-08,112.92367864573968
2015-12-09,110.4308189547528
2015-12-10,110.95613421530558
2015-12-11,108.10032943520949
2015-12-14,107.43174637632411
2015-12-15,105.53106025177854
2015-12-16,106.3429111089965
2015-12-17,104.08883108189724
2015-12-18,101.27123104802315
2015-12-21,102.51288530023886
2015-12-22,102.4173734346838
2015-12-23,103.73543717934356
2015-12-24,103.18146835912424
2015-12-28,102.02577478590807
2015-12-29,103.85960260456513
2015-12-30,102.50333411368335
2015-12-31,100.53578968324926
2016-01-04,100.6217503622488
2016-01-05,98.1002371115954
2016-01-06,96.1804486139388
2016-01-07,92.12119432784904
2016-01-08,92.60830484217982
2016-01-11,94.10784113139415
2016-01-12,95.47366080883141
2016-01-13,93.01900586406654
2016-01-14,95.05340860038919
2016-01-15,92.7706750136234
2016-01-19,92.32176924551466
2016-01-20,92.44593467073624
2016-01-21,91.97792652951648
2016-01-22,96.86813404593521
2016-01-25,94.97699910794516
2016-01-26,95.50231436849792
2016-01-27,89.22718480153091
2016-01-28,89.8671143007498
2016-01-29,92.97124993128902
2016-02-01,92.10209195473804
2016-02-02,90.23961057641449
2016-02-03,92.025682462294
2016-02-04,92.76112382706788
2016-02-05,90.28365281802198
2016-02-08,91.23431029823729
2016-02-09,91.21510509661677
2016-02-10,90.52371783827834
2016-02-11,89.97636959209382
2016-02-12,90.2548450155912
2016-02-16,92.79953423030891
2016-02-17,94.22071915022673
2016-02-18,92.4346353995192
2016-02-19,92.22337818169359
2016-02-22,93.02999664975503
2016-02-23,90.92702707230907
2016-02-24,92.28099378655511
2016-02-25,92.914765440032
2016-02-26,93.0588044521858
2016-02-29,92.84754723436019
2016-03-01,96.53494594549831
2016-03-02,96.74620316332391
2016-03-03,97.46639822409307
2016-03-04,98.91639094644171
2016-03-07,97.82169445407257
2016-03-08,97.01507598601108
2016-03-09,97.10149939330336
2016-03-10,97.14951239735466
2016-03-11,98.19619588567251
2016-03-14,98.44586350673912
2016-03-15,100.42399927365177
2016-03-16,101.75876078627728
2016-03-17,101.59551657250292
2016-03-18,101.71074778222601
2016-03-21,101.70114518141571
2016-03-22,102.47895584704644
2016-03-23,101.91240239924136
2016-03-24,101.47068276196958
2016-03-28,101.00975792307732
2016-03-29,103.40080552483096
2016-03-30,105.206094477159
2016-03-31,104.65874623097444
2016-04-01,105.61900631199998
2016-04-04,106.70410020355885
2016-04-05,105.44615949741535
2016-04-06,106.55045859059477
2016-04-07,104.22662919451294
2016-04-08,104.34186040423599
2016-04-11,104.6875540334052
2016-04-12,106.05112334846147
2016-04-13,107.58753947810236
2016-04-14,107.64515508296387
2016-04-15,105.48456990065641
2016-04-18,103.20875350862585
2016-04-19,102.66140526244128
2016-04-20,102.87266248026691
2016-04-21,101.75876078627728
2016-04-22,101.48028536277988
2016-04-25,100.90412931416456
2016-04-26,100.20313945501587
2016-04-27,93.93264112591906
2016-04-28,91.06146348365269
2016-04-29,90.01477999533483
2016-05-02,89.91875398723228
2016-05-03,91.39755451201162
2016-05-04,90.44689703179633
2016-05-05,90.0819982010066
2016-05-06,89.5796103946518
2016-05-09,89.64723952243034
2016-05-10,90.25590167243713
2016-05-11,89.3767230113162
2016-05-12,87.28022005018167
2016-05-13,87.45412352161215
2016-05-16,90.70032165498178
2016-05-17,90.32353080021566
2016-05-18,91.3572903248304
2016-05-19,91.00948338196936
2016-05-20,91.99493638674228
2016-05-23,93.16395416691408
2016-05-24,94.58416585026329
2016-05-25,96.24591013282154
2016-05-26,97.00915314632212
2016-05-27,96.95118532251196
2016-05-31,96.47778142806222
2016-06-01,95.12519887249157
2016-06-02,94.41026237883275
2016-06-03,94.60348845819999
2016-06-06,95.28944103995373
2016-06-07,95.67589319868816
2016-06-08,95.58894146297293
2016-06-09,96.27489404472662
2016-06-10,95.48266711932095
2016-06-13,94.043132828035
2016-06-14,94.15906847565536
2016-06-15,93.84990674866778
2016-06-16,94.2460202113706
2016-06-17,92.10121073039429
2016-06-20,91.87900073912192
2016-06-21,92.66156636055923
2016-06-22,92.31375941769821
2016-06-23,92.84513113595811
2016-06-24,90.23657906450045
2016-06-27,88.9226417248032
2016-06-28,90.4201438398993
2016-06-29,91.2027094613366
2016-06-30,92.36206593754
2016-07-01,92.6422437526225
2016-07-05,91.77272639546995
2016-07-06,92.2944368097615
2016-07-07,92.69055027246435
2016-07-08,93.40548676612312
2016-07-11,93.69532588517401
2016-07-12,94.12042325978192
2016-07-13,93.58905154152201
2016-07-14,95.44402190344748
2016-07-15,95.43436059947912
2016-07-18,96.44879751615713
2016-07-19,96.4874427320306
2016-07-20,96.57439446774583
2016-07-21,96.06234535742266
2016-07-22,95.31842495185879
2016-07-25,94.043132828035
2016-07-26,93.39582546215479
2016-07-27,99.46312435428604
2016-07-28,100.80604560588837
2016-07-29,100.68044865429964
2016-08-01,102.45812858447823
2016-08-02,100.94130386144545
2016-08-03,102.20693468130085
2016-08-04,102.83491943924436
2016-08-05,104.39876396835727
2016-08-08,105.26324945339485
2016-08-09,105.69063553588532
2016-08-10,104.90385661130057
2016-08-11,104.83586337090435
2016-08-12,105.07869637231941
2016-08-15,106.34142797967763
2016-08-16,106.24429477911163
2016-08-17,106.088881658206
2016-08-18,105.95289517741355
2016-08-19,106.22486813899842
2016-08-22,105.39923593418726
2016-08-23,105.72948881611171
2016-08-24,104.93299657147035
2016-08-25,104.48618384886669
2016-08-26,103.87424468530077
2016-08-29,103.75768484462156
2016-08-30,102.96119259998018
2016-08-31,103.05832580054621
2016-09-01,103.67026496411215
2016-09-02,104.64159696977232
2016-09-06,104.61245700960251
2016-09-07,105.25353613333824
2016-09-08,102.49495323726327
2016-09-09,100.17346974373545
2016-09-12,102.41724667681049
2016-09-13,104.85529001101757
2016-09-14,108.56577827263949
2016-09-15,112.2568398941482
2016-09-16,111.62547409046907
2016-09-19,110.32388920288444
2016-09-20,110.3141758828278
2016-09-21,110.29474924271463
2016-09-22,111.33407448877102
2016-09-23,109.47883035796005
2016-09-26,109.64395679892228
2016-09-27,109.84793652011093
2016-09-28,110.6832820449787
2016-09-29,108.96402439496016
2016-09-30,109.80908323988452
2016-10-03,109.2942772768846
2016-10-04,109.76051663960152
2016-10-05,109.80908323988452
2016-10-06,110.62500212463907
2016-10-07,110.79012856560131
2016-10-10,112.72307925686508
2016-10-11,112.96591225828014
2016-10-12,113.97609754416678
2016-10-13,113.62641802212907
2016-10-14,114.2577838258082
2016-10-17,114.18007726535538
2016-10-18,114.10237070490255
2016-10-19,113.7624045029215
2016-10-20,113.7041245825819
2016-10-21,113.2573118599782
2016-10-24,114.2772104659214
2016-10-25,114.86000966931749
2016-10-26,112.2762665342614
2016-10-27,111.1980880079786
2016-10-28,110.45987568367686
2016-10-31,110.28503592265804
2016-11-01,108.29380531105465
2016-11-02,108.39093851162063
2016-11-03,107.23505342488501
2016-11-04,106.26844409327585
2016-11-07,107.8013498009793
2016-11-08,108.43599229142977
2016-11-09,108.26024514022808
2016-11-10,105.24325237793276
2016-11-11,105.86813113776093
2016-11-14,103.21239640849123
2016-11-15,104.57931869561534
2016-11-16,107.39127311484205
2016-11-17,107.3522181923528
2016-11-18,107.45961922919822
2016-11-21,109.09016224312485
2016-11-22,109.15850835748104
2016-11-23,108.60197571200912
2016-11-25,109.14874462685871
2016-11-28,108.9339425531678
2016-11-29,108.82654151632237
2016-11-30,107.90875083782473
2016-12-01,106.90308658372628
2016-12-02,107.30339953924124
2016-12-05,106.53206482007832
2016-12-06,107.3522181923528
2016-12-07,108.4067010995628
2016-12-08,109.47094773739514
2016-12-09,111.25771044127876
2016-12-12,110.62306795082829
2016-12-13,112.46841303844582
2016-12-14,112.46841303844582
2016-12-15,113.08352806765166
2016-12-16,113.22998402698641
2016-12-19,113.88415397868148
2016-12-20,114.18682962797324
2016-12-21,114.29423066481873
2016-12-22,113.54242340690048
2016-12-23,113.7669892112137
2016-12-27,114.489505277265
2016-12-28,114.00131874614927
2016-12-29,113.97202755428232
2016-12-30,113.08352806765166
2017-01-03,113.40573117818806
2017-01-04,113.27880268009797
2017-01-05,113.85486278681455
2017-01-06,115.1241477677155
2017-01-09,116.17863067492549
2017-01-10,116.29579544239328
2017-01-11,116.92067420222143
2017-01-12,116.43248767110569
2017-01-13,116.22744932803707
2017-01-17,117.16476746777931
2017-01-18,117.155003737157
2017-01-19,116.94996539408838
2017-01-20,117.16476746777931
2017-01-23,117.24287731275784
2017-01-24,117.13547627591237
2017-01-25,119.00034882477448
2017-01-26,119.05893120850841
2017-01-27,119.06869493913072
2017-01-30,118.75625555921663
2017-01-31,118.48287110179182
2017-02-01,125.70803176230488
2017-02-02,125.49322968861395
2017-02-03,126.03023487284128
2017-02-06,127.21164627814136
2017-02-07,128.42234887530844
2017-02-08,128.9202991370465
2017-02-09,129.8478535461664
2017-02-10,129.55368079232372
2017-02-13,130.70095453231022
2017-02-14,132.39735074613642
2017-02-15,132.8778329107462
2017-02-16,132.7160378961327
2017-02-17,133.08375383843608
2017-02-21,134.0447181676555
2017-02-22,134.4467542645739
2017-02-23,133.87802027381136
2017-02-24,134.00549513380986
2017-02-27,134.27025061226828
2017-02-28,134.32908516303684
2017-03-01,137.07469753223532
2017-03-02,136.26081957993722
2017-03-03,137.0648917737739
2017-03-06,136.6334384014713
2017-03-07,136.80994205377692
2017-03-08,136.3000426137829
2017-03-09,135.98625834301737
2017-03-10,136.4373232322428
2017-03-13,136.49615778301134
2017-03-14,136.2902368553215
2017-03-15,137.7316833491507
2017-03-16,137.95721579376342
